2016-07-25T16:41:00,25.94
2016-07-25T16:41:00,25.94
2016-07-25T16:41:00,26.22
2016-07-25T16:41:01,25.94
2016-07-25T16:41:01,25.94
2016-07-25T16:41:01,25.94
2016-07-25T16:41:01,25.94
2016-07-25T16:41:01,25.94
2016-07-25T16:41:02,26.22
2016-07-25T16:41:02,25.94
2016-07-25T16:41:02,25.94
2016-07-25T16:41:02,25.94
2016-07-25T16:41:02,26.22
2016-07-25T16:41:02,25.94
2016-07-25T16:41:02,25.94
2016-07-25T16:41:03,25.94
2016-07-25T16:41:03,26.22
2016-07-25T16:41:03,26.22
2016-07-25T16:41:03,25.94
2016-07-25T16:41:03,26.22
2016-07-25T16:41:03,25.94
2016-07-25T16:41:04,25.94
